"201308","12121","CHEM","8920            ","THERMO & STAT MECH ","ADAMS       ","Cancelled","3.00","Thru","M W F  ","0125P","0215P","0","0","0","0","0","0","72","1001","0453 ","01","UNIV"
"201308","32122","CHEM","8930            ","INTRO QUANTUM CHEM ","ALLEN       ","Available","3.00","Thru","M W F  ","0905A","0955A","0","20","1","0","0","20","72","1001","0453 ","01","UNIV"
"201308","52123","CHEM","8940            ","KINETICS & DYNAMICS","ADAMS       ","Full","3.00","Thru","M W F  ","1010A","1100A","0","0","0","0","0","0","55","1001","0551 ","01","UNIV"
"201308","31323","CHEM","8990            ","SPEC TOPICS PHYS   ","DUNCAN      ","Available","0.00","Thru","M W F  ","1010A","1100A","4","25","0","0","0","25","55","1001","0551 ","01","UNIV"
"201308","32153","CHEM","9000            ","DOCTORAL RESEARCH  ","DORE        ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","32136","CHEM","9000            ","DOCTORAL RESEARCH  ","XIE         ","Available","0.00","Thru","VR     ","     ","     ","2","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","22130","CHEM","9000            ","DOCTORAL RESEARCH  ","PHILLIPS    ","Available","0.00","Thru","VR     ","     ","     ","1","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","22127","CHEM","9000            ","DOCTORAL RESEARCH  ","STICKNEY    ","Available","0.00","Thru","VR     ","     ","     ","3","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","22189","CHEM","9000            ","DOCTORAL RESEARCH  ","SCHAEFER    ","Available","0.00","Thru","VR     ","     ","     ","1","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","22144","CHEM","9000            ","DOCTORAL RESEARCH  ","DOUBERLY    ","Available","0.00","Thru","VR     ","     ","     ","2","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","21779","CHEM","9000            ","DOCTORAL RESEARCH  ","SHARP       ","Available","0.00","Thru","VR     ","     ","     ","3","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","42145","CHEM","9000            ","DOCTORAL RESEARCH  ","BOONS       ","Available","0.00","Thru","VR     ","     ","     ","4","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","42131","CHEM","9000            ","DOCTORAL RESEARCH  ","KUTAL       ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","42128","CHEM","9000            ","DOCTORAL RESEARCH  ","SCHLEYER    ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","43288","CHEM","9000            ","DOCTORAL RESEARCH  ","RAMASAMY    ","Available","0.00","Thru","VR     ","     ","     ","1","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","12152","CHEM","9000            ","DOCTORAL RESEARCH  ","MORRISON    ","Available","0.00","Thru","VR     ","     ","     ","2","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","12149","CHEM","9000            ","DOCTORAL RESEARCH  ","ALLEN       ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","12135","CHEM","9000            ","DOCTORAL RESEARCH  ","SAKGUERO    ","Available","0.00","Thru","VR     ","     ","     ","5","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","02126","CHEM","9000            ","DOCTORAL RESEARCH  ","DHAR        ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","02151","CHEM","9000            ","DOCTORAL RESEARCH  ","DUNCAN      ","Available","0.00","Thru","VR     ","     ","     ","4","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","02148","CHEM","9000            ","DOCTORAL RESEARCH  ","MAJETICH    ","Available","0.00","Thru","VR     ","     ","     ","2","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","02143","CHEM","9000            ","DOCTORAL RESEARCH  ","LAY         ","Available","0.00","Thru","VR     ","     ","     ","1","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","02134","CHEM","9000            ","DOCTORAL RESEARCH  ","PRESTEGARD  ","Available","0.00","Thru","VR     ","     ","     ","1","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","52140","CHEM","9000            ","DOCTORAL RESEARCH  ","WELLS       ","Available","0.00","Thru","VR     ","     ","     ","1","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","52137","CHEM","9000            ","DOCTORAL RESEARCH  ","AMSTER      ","Available","0.00","Thru","VR     ","     ","     ","2","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","52154","CHEM","9000            ","DOCTORAL RESEARCH  ","HARROP      ","Available","0.00","Thru","VR     ","     ","     ","4","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","62132","CHEM","9000            ","DOCTORAL RESEARCH  ","ADAMS       ","Available","0.00","Thru","VR     ","     ","     ","1","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","62129","CHEM","9000            ","DOCTORAL RESEARCH  ","SMITH       ","Available","0.00","Thru","VR     ","     ","     ","1","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","62146","CHEM","9000            ","DOCTORAL RESEARCH  ","DLUHY       ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","64054","CHEM","9000            ","DOCTORAL RESEARCH  ","PIENTA      ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","72124","CHEM","9000            ","DOCTORAL RESEARCH  ","WOODS       ","Available","0.00","Thru","VR     ","     ","     ","1","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","72141","CHEM","9000            ","DOCTORAL RESEARCH  ","LOCKLIN     ","Available","0.00","Thru","VR     ","     ","     ","4","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","72138","CHEM","9000            ","DOCTORAL RESEARCH  ","SCOTT       ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","82150","CHEM","9000            ","DOCTORAL RESEARCH  ","URBAUER     ","Available","0.00","Thru","VR     ","     ","     ","1","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","82147","CHEM","9000            ","DOCTORAL RESEARCH  ","ATWOOD      ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","82133","CHEM","9000            ","DOCTORAL RESEARCH  ","POPIK       ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","92142","CHEM","9000            ","DOCTORAL RESEARCH  ","ORLANDO     ","Available","0.00","Thru","VR     ","     ","     ","3","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","92139","CHEM","9000            ","DOCTORAL RESEARCH  ","ROBINSON    ","Available","0.00","Thru","VR     ","     ","     ","1","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","92125","CHEM","9000            ","DOCTORAL RESEARCH  ","JOHNSON     ","Available","0.00","Thru","VR     ","     ","     ","4","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","72155","CHEM","9005            ","DOC GRAD STU SEM   ","PIENTA      ","Available","3.00","Thru","VR     ","     ","     ","1","75","0","0","0","75","null","1001","VR   ","01","UNIV"
"201308","72172","CHEM","9300            ","DOCT DISSERTATION  ","WOODS       ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","72169","CHEM","9300            ","DOCT DISSERTATION  ","DOUBERLY    ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","72186","CHEM","9300            ","DOCT DISSERTATION  ","SCOTT       ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","63289","CHEM","9300            ","DOCT DISSERTATION  ","RAMASAMY    ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","62180","CHEM","9300            ","DOCT DISSERTATION  ","AMSTER      ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","62177","CHEM","9300            ","DOCT DISSERTATION  ","URBAUER     ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","62163","CHEM","9300            ","DOCT DISSERTATION  ","PHILLIPS    ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","52168","CHEM","9300            ","DOCT DISSERTATION  ","PRESTEGARD  ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","52185","CHEM","9300            ","DOCT DISSERTATION  ","XIE         ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","52171","CHEM","9300            ","DOCT DISSERTATION  ","HARROP      ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","92156","CHEM","9300            ","DOCT DISSERTATION  ","KUTAL       ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","92187","CHEM","9300            ","DOCT DISSERTATION  ","DUNCAN      ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","92173","CHEM","9300            ","DOCT DISSERTATION  ","LAY         ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","91780","CHEM","9300            ","DOCT DISSERTATION  ","SHARP       ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","82181","CHEM","9300            ","DOCT DISSERTATION  ","DHAR        ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","82178","CHEM","9300            ","DOCT DISSERTATION  ","SCHLEYER    ","Available","0.00","Thru","VR     ","     ","     ","1","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","82164","CHEM","9300            ","DOCT DISSERTATION  ","DORE        ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","82195","CHEM","9300            ","DOCT DISSERTATION  ","SCHAEFER    ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","84055","CHEM","9300            ","DOCT DISSERTATION  ","PIENTA      ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","02157","CHEM","9300            ","DOCT DISSERTATION  ","STICKNEY    ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","02165","CHEM","9300            ","DOCT DISSERTATION  ","JOHNSON     ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","02160","CHEM","9300            ","DOCT DISSERTATION  ","DLUHY       ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","02188","CHEM","9300            ","DOCT DISSERTATION  ","WELLS       ","Available","0.00","Thru","VR     ","     ","     ","1","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","02182","CHEM","9300            ","DOCT DISSERTATION  ","LOCKLIN     ","Available","0.00","Thru","VR     ","     ","     ","1","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","02179","CHEM","9300            ","DOCT DISSERTATION  ","XU          ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","02174","CHEM","9300            ","DOCT DISSERTATION  ","SAKGUERO    ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","12166","CHEM","9300            ","DOCT DISSERTATION  ","ROBINSON    ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","12183","CHEM","9300            ","DOCT DISSERTATION  ","ADAMS       ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","42159","CHEM","9300            ","DOCT DISSERTATION  ","MAJETICH    ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","42176","CHEM","9300            ","DOCT DISSERTATION  ","ALLEN       ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","42162","CHEM","9300            ","DOCT DISSERTATION  ","DUNCAN      ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","22161","CHEM","9300            ","DOCT DISSERTATION  ","BOONS       ","Available","0.00","Thru","VR     ","     ","     ","1","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","22158","CHEM","9300            ","DOCT DISSERTATION  ","POPIK       ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","22175","CHEM","9300            ","DOCT DISSERTATION  ","SMITH       ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","32184","CHEM","9300            ","DOCT DISSERTATION  ","MORRISON    ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","32170","CHEM","9300            ","DOCT DISSERTATION  ","ORLANDO     ","Available","0.00","Thru","VR     ","     ","     ","1","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","32167","CHEM","9300            ","DOCT DISSERTATION  ","ATWOOD      ","Available","0.00","Thru","VR     ","     ","     ","0","30","0","0","0","30","null","1001","VR   ","01","UNIV"
"201308","35828","CHFD","4330            ","DIVERSITY HUM DEV  ","LANDERS-POTT","Cancelled","3.00","Thru","M W F  ","0905A","0955A","0","50","0","0","0","50","50","1010","0208 ","07","UNIV"
"201308","15827","CHFD","4330            ","DIVERSITY HUM DEV  ","GALE        ","Cancelled","3.00","Thru"," T R   ","1230P","0145P","0","100","0","0","0","100","100","1013","0319 ","07","UNIV"
"201308","04557","CHFD","7910            ","INTERNSHIP IN CFD  ","BRYANT      ","Available","0.00","Thru","VR     ","     ","     ","0","0","1","5","0","5","null","VR  ","VR   ","07","UNIV"
"201308","34559","CHFD","9910            ","INTERNSHIP IN CFD  ","GALE        ","Available","0.00","Thru","VR     ","     ","     ","0","0","1","5","0","5","null","VR  ","VR   ","07","UNIV"
"201308","84556","CHFD","9910            ","INTERNSHIP IN CFD  ","BERMUDEZ    ","Available","0.00","Thru","VR     ","     ","     ","0","0","1","5","0","5","null","VR  ","VR   ","07","UNIV"
"201308","14558","CHFD","9920            ","INTERNSHIP IN CFD  ","GALE        ","Available","0.00","Thru","VR     ","     ","     ","0","0","0","5","0","5","null","VR  ","VR   ","07","UNIV"
"201308","10899","CHNS","1001            ","ELEMENTARY CHI I   ","LIU         ","Full","4.00","Thru"," T R   ","0200P","0315P","30","30","1","0","0","30","40","0250","0154 ","01","UNIV"
"201308","10899","CHNS","1001            ","ELEMENTARY CHI I   ","LIU         ","Full","4.00","Thru","M   F  ","0125P","0215P","30","30","1","0","0","30","40","0250","0154 ","01","UNIV"
"201308","00898","CHNS","1001            ","ELEMENTARY CHI I   ","CHANG       ","Full","4.00","Thru"," T R   ","1230P","0145P","30","30","0","0","0","30","40","0250","0154 ","01","UNIV"
"201308","00898","CHNS","1001            ","ELEMENTARY CHI I   ","CHANG       ","Full","4.00","Thru","M   F  ","1220P","0110P","30","30","0","0","0","30","40","0250","0154 ","01","UNIV"
"201308","40895","CHNS","1001            ","ELEMENTARY CHI I   ","SHI         ","Available","4.00","Thru","M   F  ","0800A","0850A","15","30","0","0","0","30","40","0250","0154 ","01","UNIV"
"201308","40895","CHNS","1001            ","ELEMENTARY CHI I   ","SHI         ","Available","4.00","Thru"," T R   ","0800A","0915A","15","30","0","0","0","30","40","0250","0154 ","01","UNIV"
"201308","80897","CHNS","1001            ","ELEMENTARY CHI I   ","CHANG       ","Full","4.00","Thru"," T R   ","1100A","1215P","30","30","0","0","0","30","40","0250","0154 ","01","UNIV"
"201308","80897","CHNS","1001            ","ELEMENTARY CHI I   ","CHANG       ","Full","4.00","Thru","M   F  ","1115A","1205P","30","30","0","0","0","30","40","0250","0154 ","01","UNIV"
"201308","60896","CHNS","1001            ","ELEMENTARY CHI I   ","SHI         ","Full","4.00","Thru"," T R   ","0930A","1045A","30","30","0","0","0","30","40","0250","0154 ","01","UNIV"
"201308","60896","CHNS","1001            ","ELEMENTARY CHI I   ","SHI         ","Full","4.00","Thru","M   F  ","0905A","0955A","30","30","0","0","0","30","40","0250","0154 ","01","UNIV"
"201308","60901","CHNS","2001            ","INTERM CHINESE I   ","ZHAO        ","Available","3.00","Thru","M W F  ","1010A","1100A","26","30","1","0","0","30","40","0250","0154 ","01","UNIV"
"201308","80902","CHNS","2001            ","INTERM CHINESE I   ","LIU         ","Available","3.00","Thru","M W F  ","0230P","0320P","20","30","0","0","0","30","40","0250","0154 ","01","UNIV"
"201308","40900","CHNS","2001            ","INTERM CHINESE I   ","ZHAO        ","Available","3.00","Thru","M W F  ","0905A","0955A","10","30","2","0","0","30","30","0062","0507 ","01","UNIV"
"201308","00903","CHNS","3010            ","ADV CHINESE I      ","HUANG       ","Available","3.00","Thru","M W F  ","1115A","1205P","27","30","3","0","0","30","30","0250","0241 ","01","UNIV"
"201308","10904","CHNS","3010            ","ADV CHINESE I      ","LIU         ","Available","3.00","Thru","M W F  ","0125P","0215P","20","30","1","0","0","30","30","0250","0241 ","01","UNIV"
"201308","30905","CHNS","3990            ","DIRECTED STUDY     ","null","Available","0.00","Thru","VR     ","     ","     ","0","0","0","15","0","15","null","VR  ","VR   ","01","UNIV"
"201308","50906","CHNS","4110            ","ADV CHINESE III    ","MYHRE       ","Available","3.00","Thru"," T R   ","0200P","0315P","3","30","4","0","0","30","24","0081","0269 ","01","UNIV"
"201308","70907","CHNS","6110            ","ADV CHINESE III    ","MYHRE       ","Available","3.00","Thru"," T R   ","0200P","0315P","0","0","0","0","0","0","24","0081","0269 ","01","UNIV"
"201308","65155","CLAS","1000            ","GREEK CULTURE      ","null","Cancelled","3.00","Thru","M W F  ","0125P","0215P","0","40","0","0","0","40","40","0056","0113 ","01","UNIV"
"201308","84853","CLAS","1000            ","GREEK CULTURE      ","HARRIS      ","Full","3.00","Thru","M W F  ","1010A","1100A","40","40","0","0","0","40","40","0056","0113 ","01","UNIV"
"201308","85156","CLAS","1000            ","GREEK CULTURE      ","null","Cancelled","3.00","Thru"," T R   ","0330P","0445P","0","40","0","0","0","40","36","0056","0116 ","01","UNIV"
"201308","25153","CLAS","1000            ","GREEK CULTURE      ","WOLKOW      ","Cancelled","3.00","Thru","M W F  ","0125P","0215P","0","40","0","0","0","40","36","0056","0116 ","01","UNIV"
"201308","34856","CLAS","1000            ","GREEK CULTURE      ","EVANS       ","Full","3.00","Thru"," T R   ","0330P","0445P","40","40","0","0","0","40","41","0056","0115 ","01","UNIV"
"201308","14855","CLAS","1000            ","GREEK CULTURE      ","BIANCHELLI  ","Full","3.00","Thru"," T R   ","1230P","0145P","40","40","0","0","0","40","36","0056","0116 ","01","UNIV"
"201308","04854","CLAS","1000            ","GREEK CULTURE      ","EVANS       ","Available","3.00","Thru","M W F  ","1115A","1205P","39","40","0","0","0","40","40","0056","0113 ","01","UNIV"
"201308","85173","CLAS","1000H           ","GREEK CULTURE      ","null","Cancelled","3.00","Thru","M W F  ","1010A","1100A","0","0","0","20","0","20","40","0056","0114 ","01","UNIV"
"201308","54860","CLAS","1000H           ","GREEK CULTURE      ","ALBRIGHT    ","Available","3.00","Thru","M W F  ","0125P","0215P","0","0","14","20","0","20","36","0056","0116 ","01","UNIV"
"201308","54857","CLAS","1010            ","ROMAN CULTURE      ","ERASMO      ","Full","3.00","Thru"," T R   ","1230P","0145P","40","40","0","0","0","40","40","0056","0113 ","01","UNIV"
"201308","74858","CLAS","1010            ","ROMAN CULTURE      ","NICHOLSON   ","Full","3.00","Thru","M W F  ","1010A","1100A","40","40","0","0","0","40","36","0056","0116 ","01","UNIV"
"201308","05157","CLAS","1010            ","ROMAN CULTURE      ","ERASMO      ","Cancelled","3.00","Thru"," T R   ","1100A","1215P","0","40","0","0","0","40","40","0056","0113 ","01","UNIV"
"201308","05174","CLAS","1010H           ","ROMAN CULTURE      ","DIX         ","Cancelled","3.00","Thru"," T R   ","0930A","1045A","0","0","0","18","0","18","18","0056","0228 ","01","UNIV"
"201308","74861","CLAS","1010H           ","ROMAN CULTURE      ","HARRIS      ","Full","3.00","Thru"," T R   ","0330P","0445P","0","0","20","20","0","20","40","0056","0114 ","01","UNIV"
"201308","85386","CLAS","1020            ","CLASSICAL MYTHOLOGY","BIANCHELLI  ","Available","3.00","Thru","M W    ","0905A","0955A","4","30","0","0","0","30","150","0056","0265 ","01","UNIV"
"201308","85386","CLAS","1020            ","CLASSICAL MYTHOLOGY","BIANCHELLI  ","Available","3.00","Thru","    F  ","0230P","0320P","4","30","0","0","0","30","40","0056","0113 ","01","UNIV"
"201308","95165","CLAS","1020            ","CLASSICAL MYTHOLOGY","WOLKOW      ","Cancelled","3.00","Thru","M W    ","0230P","0320P","0","30","0","0","0","30","150","0056","0265 ","01","UNIV"
"201308","95165","CLAS","1020            ","CLASSICAL MYTHOLOGY","WOLKOW      ","Cancelled","3.00","Thru","    F  ","0230P","0320P","0","30","0","0","0","30","41","0056","0115 ","01","UNIV"
"201308","55163","CLAS","1020            ","CLASSICAL MYTHOLOGY","BIANCHELLI  ","Cancelled","3.00","Thru","    F  ","0230P","0320P","0","30","0","0","0","30","40","0056","0114 ","01","UNIV"
"201308","55163","CLAS","1020            ","CLASSICAL MYTHOLOGY","BIANCHELLI  ","Cancelled","3.00","Thru","M W    ","0905A","0955A","0","30","0","0","0","30","150","0056","0265 ","01","UNIV"
"201308","45384","CLAS","1020            ","CLASSICAL MYTHOLOGY","BIANCHELLI  ","Full","3.00","Thru","    F  ","0905A","0955A","30","30","0","0","0","30","40","0056","0113 ","01","UNIV"
"201308","64933","CLAS","1020            ","CLASSICAL MYTHOLOGY","CORRIGAN    ","Available","3.00","Thru","M W    ","0230P","0320P","9","30","0","0","0","30","150","0056","0265 ","01","UNIV"
"201308","64933","CLAS","1020            ","CLASSICAL MYTHOLOGY","CORRIGAN    ","Available","3.00","Thru","    F  ","0905A","0955A","9","30","0","0","0","30","36","0056","0116 ","01","UNIV"
"201308","65385","CLAS","1020            ","CLASSICAL MYTHOLOGY","BIANCHELLI  ","Full","3.00","Thru","    F  ","0905A","0955A","30","30","0","0","0","30","40","0056","0114 ","01","UNIV"
"201308","65385","CLAS","1020            ","CLASSICAL MYTHOLOGY","BIANCHELLI  ","Full","3.00","Thru","M W    ","0905A","0955A","30","30","0","0","0","30","150","0056","0265 ","01","UNIV"
"201308","05166","CLAS","1020            ","CLASSICAL MYTHOLOGY","WOLKOW      ","Cancelled","3.00","Thru","    F  ","0230P","0320P","0","30","0","0","0","30","36","0056","0116 ","01","UNIV"
"201308","05166","CLAS","1020            ","CLASSICAL MYTHOLOGY","WOLKOW      ","Cancelled","3.00","Thru","M W    ","0230P","0320P","0","30","0","0","0","30","150","0056","0265 ","01","UNIV"
"201308","04930","CLAS","1020            ","CLASSICAL MYTHOLOGY","CORRIGAN    ","Full","3.00","Thru","M W    ","0230P","0320P","30","30","0","0","0","30","150","0056","0265 ","01","UNIV"
"201308","04930","CLAS","1020            ","CLASSICAL MYTHOLOGY","CORRIGAN    ","Full","3.00","Thru","    F  ","0230P","0320P","30","30","0","0","0","30","41","0056","0115 ","01","UNIV"
"201308","15161","CLAS","1020            ","CLASSICAL MYTHOLOGY","BIANCHELLI  ","Cancelled","3.00","Thru","    F  ","0905A","0955A","0","30","0","0","0","30","40","0056","0114 ","01","UNIV"
"201308","15161","CLAS","1020            ","CLASSICAL MYTHOLOGY","BIANCHELLI  ","Cancelled","3.00","Thru","M W    ","0905A","0955A","0","30","0","0","0","30","150","0056","0265 ","01","UNIV"
"201308","15388","CLAS","1020            ","CLASSICAL MYTHOLOGY","BIANCHELLI  ","Available","3.00","Thru","M W    ","0905A","0955A","23","30","0","0","0","30","150","0056","0265 ","01","UNIV"
"201308","15388","CLAS","1020            ","CLASSICAL MYTHOLOGY","BIANCHELLI  ","Available","3.00","Thru","    F  ","0230P","0320P","23","30","0","0","0","30","40","0056","0114 ","01","UNIV"
"201308","35162","CLAS","1020            ","CLASSICAL MYTHOLOGY","BIANCHELLI  ","Cancelled","3.00","Thru","    F  ","0230P","0320P","0","30","0","0","0","30","40","0056","0113 ","01","UNIV"
"201308","35162","CLAS","1020            ","CLASSICAL MYTHOLOGY","BIANCHELLI  ","Cancelled","3.00","Thru","M W    ","0905A","0955A","0","30","0","0","0","30","150","0056","0265 ","01","UNIV"
"201308","35159","CLAS","1020            ","CLASSICAL MYTHOLOGY","BIANCHELLI  ","Cancelled","3.00","Thru","    F  ","0905A","0955A","0","30","0","0","0","30","40","0056","0113 ","01","UNIV"
"201308","35159","CLAS","1020            ","CLASSICAL MYTHOLOGY","BIANCHELLI  ","Cancelled","3.00","Thru","M W    ","0905A","0955A","0","30","0","0","0","30","150","0056","0265 ","01","UNIV"
"201308","45384","CLAS","1020            ","CLASSICAL MYTHOLOGY","BIANCHELLI  ","Full","3.00","Thru","M W    ","0905A","0955A","30","30","0","0","0","30","150","0056","0265 ","01","UNIV"
"201308","45168","CLAS","1020            ","CLASSICAL MYTHOLOGY","WOLKOW      ","Cancelled","3.00","Thru","    F  ","0905A","0955A","0","30","0","0","0","30","36","0056","0116 ","01","UNIV"
"201308","45168","CLAS","1020            ","CLASSICAL MYTHOLOGY","WOLKOW      ","Cancelled","3.00","Thru","M W    ","0230P","0320P","0","30","0","0","0","30","150","0056","0265 ","01","UNIV"
"201308","44932","CLAS","1020            ","CLASSICAL MYTHOLOGY","CORRIGAN    ","Available","3.00","Thru","    F  ","0905A","0955A","17","30","0","0","0","30","41","0056","0115 ","01","UNIV"
"201308","44932","CLAS","1020            ","CLASSICAL MYTHOLOGY","CORRIGAN    ","Available","3.00","Thru","M W    ","0230P","0320P","17","30","0","0","0","30","150","0056","0265 ","01","UNIV"
"201308","25167","CLAS","1020            ","CLASSICAL MYTHOLOGY","WOLKOW      ","Cancelled","3.00","Thru","    F  ","0905A","0955A","0","30","0","0","0","30","41","0056","0115 ","01","UNIV"
"201308","25167","CLAS","1020            ","CLASSICAL MYTHOLOGY","WOLKOW      ","Cancelled","3.00","Thru","M W    ","0230P","0320P","0","30","0","0","0","30","150","0056","0265 ","01","UNIV"
"201308","24931","CLAS","1020            ","CLASSICAL MYTHOLOGY","CORRIGAN    ","Full","3.00","Thru","    F  ","0230P","0320P","30","30","0","0","0","30","36","0056","0116 ","01","UNIV"
"201308","24931","CLAS","1020            ","CLASSICAL MYTHOLOGY","CORRIGAN    ","Full","3.00","Thru","M W    ","0230P","0320P","30","30","0","0","0","30","150","0056","0265 ","01","UNIV"
"201308","35176","CLAS","1020H           ","CLASSICAL MYTHOLOGY","null","Cancelled","3.00","Thru"," T R   ","0930A","1045A","0","0","0","20","0","20","36","0056","0116 ","01","UNIV"
